id,text,category,source,date
6665,"«Каждый студент получает свой особенный и неповторимый дар не просто так. С человеком случается добро или зло, выступающее рычагом, спусковым механизмом. В детстве, юношестве или же во взрослом возрасте — никто не знает, когда и кто будет следующим. Никто не знает, какая сила пробудится в новой скуре. Признаться, никто и не желает этой силы. Но дар находит своего исключительного».  За неделю до Хэллоуина продолжаем пополнять нашу подборку книг — в этот раз мистической новинкой от Анви Рид. Итак...  Осенней ночью на кладбище Академии Скура звенит колокольчик, и из свежей могилы поднимается Эбель Барнс. Она не знает, как и почему оказалась здесь. Но помнит, что у нее есть секрет — она видит призраков.  Вдруг в Академии происходит несколько пугающих убийств, окутанных тайной... Что же скрывают старинные стены? И как разгадать хитроумные шифры, которые должны привести к ответам и помочь Эбель вспомнить ее жуткое прошлое?...  Таинственный городок, люди со сверхспособностями, загадочный убийца, темная эстетика и драйвовая смесь сверхъестественного и фэнтези. Читаем отрывок из новинки 🌚",книги,mifbooks,2024-10-23 19:20:16
6663,"Алхимия, книги секретов, Франкфурт 🧐📕   В воскресенье закончилось одно из самых знаковых литературных событий во всем мире — знаменитая Франкфуртская книжная ярмарка. Наша команда, конечно, тоже там была. На одной из прошлых ярмарок мы увидели книгу «Искусство алхимии» — и недавно она вышла в МИФе. Прочитали в ней историю о другой книге, которая произвела фурор на этой же ярмарке... чуть менее чем 500 лет назад!   «Алхимические рецептурные сборники часто назывались книгами секретов. Дело в том, что их содержание не ограничивалось приготовлением еды: там описывались алхимические инструкции для приготовления лекарств, иллюстрирования рукописей, окрашивания тканей и изготовления парфюмерии, а также масса других ремесленных приемов. Составители таких текстов собирали материал из разнообразных источников и дополняли его результатами собственных химических изысканий. В XVI веке подобные компиляции начали выходить в печати и оказались в авангарде публикаций на национальных языках. Класс ремесленников становился все более грамотным, рождая спрос на технические инструкции.   В 1549 году типография, открытая печатником Кристианом Эгенольфом (1502–1555 годы) во Франкфурте-на-Майне, выпустила свою первую книгу — небольшое художественное руководство, поспешно подготовленное к знаменитой Франкфуртской книжной ярмарке. Ее выход совпал с появлением в Германии процветающего сообщества представителей ремесла и искусства; заголовок сулил знакомство с алхимией, а удобный справочник был составлен на родном языке читателя. Публикация вызвала настоящий ажиотаж. Тогда Эгенольф сделал еще один сильный маркетинговый ход, разместив на оборотной стороне титульного листа ""Художественной книжечки"" таблицу с символами четырех стихий, семи планетарных металлов, химических катализаторов и основными алхимическими терминами».  P. S. «Искусство алхимии» входит в серию «Страшно интересно», в которой в ближайшее время нас ждет несколько крайне увлекательных новинок — не пропустите!",книги,mifbooks,2024-10-23 16:44:37
6662,"«Мир полон дверей, за которыми нас ждут потрясающие возможности, — мы просто должны захотеть их открыть».  Будем считать этот пост за стук — сегодня принесли супервдохновляющую и поучительную книгу, которая на протяжении многих лет входила в подборки лучших изданий МИФа по саморазвитию.   Автор Тина Силиг — преподаватель курса «предпринимательство и инновации» в Стэнфордском университете — написала настоящий учебник жизни. О том, как найти свой путь (в любом возрасте!), не быть зависимым от чужого мнения и не воспринимать всё как свод правил — а как игру и вызов. Как найти и/или создать свое дело. Как превратить проблемы в возможности, подвергая сомнению общепринятые принципы.  Тина пишет: «Все главы из этой книги я могла бы с легкостью назвать ""Разрешите себе"". Дайте себе разрешение оспорить предположения, посмотреть на мир по-новому, экспериментировать, терпеть неудачу, прокладывать собственный путь и проверять границы своих способностей. В сущности, именно это я и хотела бы знать, когда мне было 20, и 30, и 40… Я должна постоянно напоминать себе об этом и сейчас, когда мне уже за 60».   P. S. Мы уверенно шагаем в сторону Черной пятницы: в ближайшие две недели юбилейное издание книги можно заказать на нашем сайте всего за 150 рублей (книг осталось немного, поэтому рекомендуем поспешить).",книги,mifbooks,2024-10-23 11:22:51
6661,50 вдохновляющих обоев для телефона с иллюстрациями из книг  Вот уже несколько лет мы делаем обои с иллюстрациями из наших книг. Каждый месяц — понемногу. А в этот раз решили собрать для вас всё лучшее за 2024 год — 50 самых-самых обоев для телефона. Без цитат и календарей — чтобы ничто не отвлекало вас от созерцания красоты 🌟,книги,mifbooks,2024-10-22 14:58:52
6660,"Буууу! Запускаем бесплатный лекторий, посвященный самому спорному празднику — Хэллоуину 🔥  От сельского торжества с гаданиями и кострами до впечатляющей индустрии с тоннами сладостей, тыкв и костюмов: как произошло это превращение? И как отделить мифы от правды? Разберемся в этом с религиоведом, историком философии, кандидатом философских наук Алексеем Зыгмонтом.  На лектории вы: – познакомитесь с древними и современными традициями Хэллоуина; – разберетесь в календарных вопросах и научитесь отличать Allhallowtide от All Souls' Day и Martinmas; – узнаете много нового о хэллоуинских гаданиях на капусте, овсе, орехах, печи, зеркале и намоченных рукавах; – сможете отыскать рецепты для празднования в стиле 1900-х; – обнаружите варианты костюмов, которые вам и в голову не могли прийти; – вполне может статься, что вдохновитесь на то, чтобы вырезать фонарик из более аутентичных овощей, нежели тыква — вариантов 5−6 наберется!  Встречаемся 31 октября, записаться можно здесь 🎃",книги,mifbooks,2024-10-22 09:23:55
6651,"Павел Бажов собирал уральские сказы долгие годы. Главные герои — обычные люди, рабочие, жизнь которых не всегда была простой. Однако с такой трудной жизнью всегда соседствует чудо. Хозяйка Медной горы может не только погубить, но и полюбить, а голубая змейка, о которой даже говорить страшно, — не только рассорить друзей, но и наградить за доброе сердце. Сказы чудесным образом дают понять, что такое настоящая любовь, честь, доброта и смелость. Без всякого морализаторства становится очевидно, что хитрость, трусость, лживость и жестокость заслуживают порицания.   P. S. Книга «Сказы» вышла в нашей новой серии для школьников «Внеклассное чтение», в рамках которой мы издаем лучшие художественные произведения из программы начальной и средней школы в современном оформлении, без сокращений, с удобным для чтения шрифтом. Также в ней уже есть книги «Тимур и его команда», «Волшебник Изумрудного города» (в печати) и «Легенды и мифы Древней Греции».",книги,mifbooks,2024-10-21 15:07:56
6650,"От Мары и домашнего ужа до волколака и Злыдни: изучаем «Белорусские мифы»  С новой книгой серии «Мифы от и до» отправляемся в соседнюю страну. Под обложкой новинки — исследование белорусской мифологии в том виде, в котором она известна нам по фольклорным и этнографическим записям, начиная со второй половины XIX века и заканчивая экспедициями нашего времени.  Вы узнаете, как белорусы представляли окружающий мир, в каких духов верили, как почитали предков, защищались от нечистой силы и козней демонических персонажей. В многочисленных быличках вы услышите живую речь жителей Беларуси и окунетесь в новый и немного загадочный мир славянской культуры.   «Мифологическая система не есть нечто постоянное и неподвижное, она способна эволюционировать и изменяться, в том числе и под влиянием соседних традиций (для белорусской мифологии — это прежде всего русская, украинская, польская и отчасти литовская мифологии). Локальные мифологические системы разных регионов Беларуси дают прекрасную возможность увидеть следы этих взаимовлияний, создающих сложную диалектную картину белорусской традиции», — пишет автор книги, доктор филологических наук, ведущий научный сотрудник Института славяноведения РАН, Елена Евгеньевна Левкиевская.  P. S. Друзья, хотим разыграть новинку среди наших подписчиков — делитесь фотографиями своей коллекции «Мифов от и до», а мы уже послезавтра выберем счастливого обладателя «Белорусских мифов» (бумажную версию книги мы сможем доставить в любую точку РФ).",книги,mifbooks,2024-10-21 11:31:19
6649,"«Как будто твои глаза, круглые и светлые, как полная луна, хранят все секреты мироздания» 🫀  Их почитали и боялись. О них шептались. Их желали и обвиняли, а память о них пытались стереть. Но сколько бы ни прошло веков, они появляются в нашем воображении — и восхищают своей силой. Какие они — настоящие ведьмы?  Под обложкой этой подарочной книги — легенды о женщинах, чьи истории будоражат и остаются тайной. О любви и жажде мести, магии и природе, невежестве и его последствиях.  Писательница Джемма Камблор и иллюстратор Эстер Гили воссоздали грани ярчайшего женского архетипа. И оживили образы ведьм в акварельных иллюстрациях. Получилось магически красиво.",книги,mifbooks,2024-10-20 16:12:39
6648,"Что бы вы хотели услышать в качестве слов поддержки?  Спросили об этом друг у друга, а еще — у своих друзей, родных, знакомых. Так появился список из целых 70 фраз. Он охватывает разные темы и «закрывает» разные потребности — от любви и поддержки до понимания и прощения. Перечитывайте, вдохновляйтесь, говорите близким важные слова. И вот что еще: почти все фразы из подборки можно сказать себе — точно станет теплее.  1. Я тебя люблю 2. Я в тебя верю 3. Я тобой горжусь 4. Твои мечты важны 5. Ты имеешь право на счастье 6. Ты прекрасно выглядишь 7. То, что ты чувствуешь сейчас, — нормально 8. Ты справишься, у тебя получится 9. Не бойся трудностей, за ними стоят драгоценный опыт и новые перспективы 10. Ты обязательно найдешь путь к своей цели, не сдавайся  Еще 60 фраз — в нашем блоге ❤️",книги,mifbooks,2024-10-20 10:28:33
6647,"Друзья, сегодня мы встретились с нашими авторами и книжными блогерами на осеннем бранче в Санкт-Петербурге 🍁 Показали самые ожидаемые новинки сезона от МИФ.Прозы и МИФ.Культуры — заглядывайте в наши каналы посмотреть, что мы для вас готовим ❤️",книги,mifbooks,2024-10-19 12:13:10
6646,"Какая серия книг МИФа вам подойдет?  У нас вышло множество разных серий: есть классическая литература, мифы, энциклопедии об архитектуре с искусством, всякое детское-познавательное… У вас ведь наверняка есть любимая серия, которую радостно пополнять новым томиком?  Если (пока еще) нет — не расстраивайтесь: пройдите тест и узнайте, какая серия, скорее всего, пришлась бы вам по душе.",книги,mifbooks,2024-10-18 14:46:46
6645,"В те времена, когда затонул «Титаник», ей было уже 286 лет…  ▪️Гренландская акула занимает первое место среди долгожителей: это позвоночное животное с самой длительной зарегистрированной продолжительностью жизни. Например, даме из заголовка уже около 390 лет — и по мнению ученых она проживет еще около века.  ▪️Одно из самых старых отдельно стоящих деревьев — остистая сосна по имени Мафусаил на востоке Калифорнии, ей около 5000 лет. В тот момент, когда Мафусаил проклюнулся из калифорнийской почвы, пирамиды в Древнем Египте еще не были построены, а последние мастодонты еще обитали на острове Врангеля в Северном Ледовитом океане.   ▪️Одна из старейших черепах — Туи Малила — жила в королевской семье на тропическом острове Тонга и умерла в 1965 году. На тот момент она была весьма почтенной дамой — ей стукнуло 188. Туи Малилу подарил королю острова тот самый Джеймс Кук еще в 1777 году.  ▪️Существуют животные, что стареют вспять — например, медуза Turritopsis. Если ей что-то угрожает, например голод или внезапное изменение температуры воды, происходит нечто необычное: она возвращается в стадию полипа, как если бы бабочка снова становилась куколкой. А потом «вырастает» заново. Только представьте себе: человек понервничал на работе и снова стал ребенком, чтобы начать всё с чистого листа :)  Прочитали эти факты в удивительной книге «Загадка нестареющей медузы» — в ней датский ученый Никлас Брендборг делится результатами последних исследований в области молекулярной биологии, показывает пути, по которым пойдет наука в ближайшие десятилетия, и одновременно дает ряд советов, которые помогут уже сегодня увеличить шансы на долгую, здоровую и счастливую жизнь. На нашей распродаже книгу можно заказать всего за 200 рублей.",книги,mifbooks,2024-10-18 12:42:17
6639,"Букля, Нюхль и даже классические рождественские свитера от Молли Уизли — расчехляем крючки и спицы (кто что больше любит) и коротаем осенние вечера за вязанием.  Вот такие игрушки и вещи из мира Поттерианы можно сделать по книгам «Магия вязания». Здесь есть варианты проектов для разной степени мастерства — некоторые из них вполне можно повторить, даже если раньше вы не держали в руках спицы или крючок, но очень бы хотели научиться.  Выбираю крючок   Вяжу спицами  P. S. Сейчас на обе книги действует большая скидка — даже без заклинаний 🌟",книги,mifbooks,2024-10-17 13:05:36
6638,"«Эта книга — ключ к себе»: о «Внутренней опоре» Анны Бабич рассказывает #миф_читатель Анастасия:  «Теплая, познавательная и дарящая заботу — как путеводитель по собственному внутреннему миру, где главная точка опоры — устойчивое состояние ""Я-ок"".   Эта история попала мне в руки как подарок. Она чудесная! Заботливая и искренняя.   О том, как помочь себе найти точки опоры, обрести силу и значимость, понимать свои истинные желания, дружить с эмоциями, выстраивать личные границы и не нарушать чужие, принимать близких такими, какие они есть, не увязать в обидах и двигаться дальше, ценить свой опыт и знания, делать то, что хочешь, и находить ресурс для этого.   Желаю всем познакомиться с этой замечательной книгой».   Если тоже читали — делитесь своими впечатлениями 📕",книги,mifbooks,2024-10-17 07:26:35
6629,"«Постепенно мы меняемся ролями, ведь брак, говорят, наполовину уменьшает права каждого и удваивает обязанности».  «Хорошие жены» — продолжение знаменитого романа Луизы Мэй Олкотт, ставшее ответом на вопрос любопытных читательниц: «За кого выходят замуж маленькие женщины?»  Три года спустя сестры Марч и их друг Лори уже повзрослели, впереди их ждут новые открытия. Но на дороге жизни всем придется пройти болезненные испытания — от печального урока ведения домашнего хозяйства до разочарования в любви и трагедии, которая коснется их всех. Несмотря на это, каждая из девушек находит наконец свое счастье — пусть и не всегда так, как она того ожидает.  Выпустили две версии романа: в серии «Вечные истории» и «Вечные истории. Young Adult» 📕",книги,mifbooks,2024-10-16 17:47:10
6628,"В теории полезные книги работают так: прочитали — вдохновились — попробовали — внедрили — пожинаем плоды. Но на практике уже после второго-третьего этапа схема может сбоить: мозг вставляет туда свои «некогда» и «неохота». Поделитесь, пожалуйста, опытом: как вы читаете книги, запоминаете советы и применяете их? Соберем ваши читательские лайфхаки и поделимся в нашем блоге 📕",книги,mifbooks,2024-10-16 13:31:23
6627,"Как прочесть и переписать свой жизненный миф ✏  Простодушный, Бунтарь, Творец, Искатель. В каждом человеке «живет» несколько архетипов, а к ним прилагается целый набор вызовов, даров, уроков и теневых качеств.  Зовем на курс-самоисследование. Вы изучите сразу две классификации архетипов (психоаналитическую и сказкотерапевтическую). Поймете, какие архетипы в вас проявлены, а какие заблокированы. Напишете свой личный миф. И научитесь управлять архетипами. Вот примеры запросов, в которых поможет разобраться материал курса:   🟡Мне хочется делать что-то значимое, но что? 🟡Чувствую себя загнанным в угол. Как выйти из кризиса? 🟡Не понимаю, в чем моя сила 🟡Ощущаю пустоту, ничто не радует Хочу больше узнать о себе  🟡Почему я снова нагрузил себя работой? 🟡В который раз не достигаю цели. Куда копать? 🟡Переживаю слишком сильно за всё. Или это нормально?  С нами психологии Татьяна Грабенко и Анастасия Петелина. Посмотреть подробную программу, содержание тарифов и записаться можно здесь.  P. S. В МИФ.Курсах началась Черная пятница — заходите на эту страницу расколдовывать монстров и получать промокоды в награду.",книги,mifbooks,2024-10-16 10:59:38
6626,"Когда ты очень хотел почитать, но у тебя лапки 🐾   Видео поделилась наша читательница Екатерина. Много котиков не бывает — давайте устроим пушистую перекличку в комментариях!",книги,mifbooks,2024-10-15 16:43:03
6624,"«Так вот как надо было ответить ему восемь с половиной лет назад!», — вдруг осеняет вас в три часа ночи.  Периодически все попадают в ситуации, когда возникает дилемма: то ли «съесть», то ли взорваться и начать баталию. Баристе не удался тыквенный латте, друзья капризно требуют повышенного внимания, босс переложил ответственность за собственные ошибки… Есть ли здесь альтернатива двум крайностям?  Психологи Роберт Альберти и Майкл Эммонс утверждают, что есть — это ассертивность: честное и уверенное отстаивание своих прав, которое сохраняет самооценку всех участников вместо того, чтобы ее растоптать. Об этом эксперты написали почтенный трактат «Книга ассертивности» (впервые опубликован в 1970-м!).   В этом материале на Собака.ru — подробнее о том, что такое ассертивность, почему она нужна и как ее развить.",книги,mifbooks,2024-10-15 10:08:12
6623,"«Дорогой Виктор!  Я догадываюсь, какой ворох чувств вызвал у тебя указанный на конверте адрес отправителя и какое недоумение — стоящее там имя. Поэтому сперва хочу признаться: Бетти Сайзмор не существует — я выдумала ее, поскольку не могу выдать себя, если письмо попадет не в те руки…  Я пишу тебе с просьбой — нет, с мольбой! — о помощи, ведь, кроме тебя, я больше никому не могу доверять. Любой из тех, кто здесь живет, может участвовать в том, что грядет…  Ты должен приехать как можно скорее! В Крик-Холле что-то затевается…»  Мрачный октябрь — самое время, чтобы погрузиться в эту атмосферную историю авторства Владимира Торина и Олега Яковлева (и наш недавний опрос о том, что вы сейчас читаете, тому подтверждение).   Получив таинственное письмо, Виктор Кэндл возвращается в город детства, где происходят мрачные и загадочные события, уходящие корнями далеко в прошлое. Старинный семейный особняк полнится заговорами. Все родственники ведут себя очень странно, а вокруг творятся необъяснимые вещи. В дом прибывают необычные гости, среди которых явно есть тот, чье присутствие все отрицают. Близится Хэллоуин...  Отправляемся в туманный Уэлихолн с отрывком из романа «Мистер Вечный Канун» 🎃",книги,mifbooks,2024-10-14 18:29:52
6615,"«Эта книга — уникальный артефакт»: история создания The Book и секретный промокод  «Воображали когда-нибудь, каково это было бы — посетить прошлое, обладая полным багажом современных знаний и технологий? Поведай вы людям из Средних веков или Древнего Египта о телефоне, автомобиле или же электричестве — те сочли бы вас божеством или супергероем. Но правда ли вы знаете, как работают все эти штуки?  Еще в детстве, готовясь ко сну, я вместе с папой гадал, из чего вещи вроде тетивы для лука делали бы в древности. Наутро, исследовав этот вопрос, мы с удивлением узнавали, что тетиву мастерили из жил (то есть вен) животных — а для изготовления компонентов для пороха нужно было пописать на сено!  Повзрослев, я стал изучать механику и выяснил, что в основе многих будто бы простых вещей лежат блестящие идеи. Все те открытия и изобретения, которые в детстве мне казались невероятными и едва ли не волшебными, были ровно настолько же фантастическими, как я и воображал! Теперь я хочу поделиться этой книгой со всеми, кто еще не утратил юной своей любознательности и страсти к таинственному». Всеволод, соучредитель The Book  Над проектом The Book трудилась большая команда — из авторов, редакторов, иллюстраторов. Получился уникальный артефакт, похожий на самые загадочно-гадательные книги человечества. Визуальный символизм книги отсылает к созданной в XV веке выдающейся «Рукописи Войнича», а необычные и своеобразные идеи — к «Сумме технологии» Станислава Лема. На книгу также оказала влияние эстетика знаменитого «Кодекса Серафини». «Как создать цивилизацию заново» — подлинный шедевр и неиссякаемый источник вдохновения. Вы найдете здесь всё — от изобретения велосипеда до рэйва.   В блоге делимся историей создания этой уникальной книги и заглядываем под обложку. До полудня завтрашнего дня на The Book будет действовать скидка 50% по промокоду ARTIFACT (искренне надеемся, что снег в Москве пошел не по этой причине, но это неточно).",книги,mifbooks,2024-10-14 09:44:25
6614,"10 книг про библиотеки, книжные магазины и чтение  Слишком много книг о книгах не бывает — особенно осенью, когда так хочется закомфортиться. Сохраняйте подборку — здесь и реальная история издательницы, открывшей книжный магазин в тосканской деревушке, и сборник рассказов наших авторов прозы, и вдохновляющий японский бестселлер. О силе книг, людях, которым всегда будут нужны книги, и, конечно, любви.   📍«Вы найдете это в библиотеке» 📍«Служба доставки книг» 📍«Книжный в сердце Парижа» 📍«Книжный домик в Тоскане» 📍«Затерянный книжный» 📍«Подводная библиотека» 📍«Книжная лавка грез» 📍«Аллея волшебных книжных лавок» 📍«До встречи в книжном» 📍«Дни в книжном Морисаки»",книги,mifbooks,2024-10-13 14:19:06
6613,"Какой бы интересной ни была взрослая жизнь, все мы нет-нет да и мечтаем вернуться в детство и получить-таки письмо из Хогвартса. Привнести в серые будни капельку волшебства помогут сладости по рецептам из мира любимой вселенной 🪄  Листаем новинку «Волшебные блюда и выпечка с Гарри Поттером» и практикуем бытовую магию. В блоге вас ждут: волшебные шоколадные палочки, хрустящее печенье и апельсиновая карамель.",книги,mifbooks,2024-10-12 14:25:13
6612,"Осенний конкурс рецензий МИФ х Livelib 🍂  Друзья, вместе с Livelib запустили конкурс — на этой странице вы найдете подборку книг МИФа: от увлекательных и захватывающих сюжетов до романтичных и душевных историй, которые согреют даже в самые пасмурные дни. Напишите рецензию на любую из них (или сразу на несколько) и выиграйте один из наших подарочков.   Мы подготовлены три книжных бокса: с изданиями серии «Мифы от и до», этническим фэнтези и классикой в оформлении современных художников.   Два первых призовых места присудит жюри за самые лучшие рецензии, еще одно разыграем случайным образом. А авторы книг также выберут лучшие рецензии и наградят победителей фирменным мерчем.  Количество рецензий от одного участника не ограничено, но принимаются только новые рецензии. Все-все подробности вы найдете здесь 📚",книги,mifbooks,2024-10-12 07:41:09
6611,"Планы на выходные — читать, пить чай и снова читать 🍁  Друзья, поделитесь с Лягушонком, с какими книгами вы проводите осень?  Автор: India Rose Crawford",книги,mifbooks,2024-10-11 16:18:45
6606,"Наша коллега Саша взяла на прогулку новинку «Я — Казань» Софьи Мильё — так иллюстрации Алисы Юфы встретились со своими реальными прототипами. Книга написана от лица города: сама столица Татарстана приглашает читателей в гости. Казань расскажет, как росла и развивалась век за веком, проведет по самым уникальным и неожиданным местам (от экстрим-парка до современной библиотеки), а еще познакомит с многогранной культурой своего региона.  P. S. До конца выходных МИФ.Детство празднует 11-летие — все книги направления можно заказать за полцены, а здесь большая подборка книг от 100 рублей.",книги,mifbooks,2024-10-11 12:35:48
6604,"«Представь, что однажды ты теряешь рассудок, но не догадываешься об этом. Ты слышишь голоса, планируешь завести сейф у себя в голове, беседуешь со Вселенной и даже с собственной смертью…»  Анхель Мартин — испанский актер, популярный телеведущий, сценарист и блогер. Его книга «Друг отвел меня к психиатру» стала бестселлером №1 в родной стране (продано более 170 000 экземпляров) и побудила создать одноименный подкаст, где Анхель беседует с людьми, которые столкнулись с  проблемами психического здоровья.   Это уникальная история, рассказанная от первого лица, — о болезни и исцелении и о том, что переживает человек, который сходит с ума, не замечая этого. История для каждого из нас, написанная с подкупающей самоиронией, — из тех, что могли бы рассказать о себе Билли Миллиган или герои Оливера Сакса. Но самое главное — это история о том, что не нужно ждать погружения на дно, чтобы начать с нуля.  Выбрали отрывок из книги, в котором Анхель рассказывает, как впервые услышал голоса в своей голове.",книги,mifbooks,2024-10-10 19:03:38
6602,"«Тревога, тревога, уйди на Серегу, с Сереги на Якова, с Якова на всякого. А со всякого, и с Сереги и с Якова, уходи ты, тревога, к себе на болото. Поклонись ты тине да глубокой трясине». Народный заговор от тревоги  ...увы, но не работает (к радости всех Сергеев и Яковов, им бы пришлось нелегко). Тем временем переживания разной степени интенсивности — за здоровье, финансы, будущее — мешают нам наслаждаться жизнью и жить ее в полную силу. Как же быть?  В День психического здоровья делимся важной книгой, которая на днях приехала из типографии — ее написала практикующий психотерапевт, автор канала Пост_тревога Татьяна Павлова. Под обложкой — база, которая пригодится всем, кто сталкивается с тревогой в разных ее проявлениях. Научно обоснованная, с понятными примерами из жизни (а еще — из любимых фильмов и сериалов) и упражнениями, которые несложно встроить в свою повседневность.    Из книги вы узнаете: – как возникает тревога и какой она бывает; – для чего нам нужны «неудобные» эмоции и как с ними справляться; – если очень тревожно прямо сейчас: опасно ли это и как помочь себе быстро; – что такое паническое расстройство и как от него избавиться; – почему болит наше тело, когда страдает душа; – откуда берется страх смерти и можно ли с ним совладать; – непереносимость неопределенности: как найти баланс между контролем и принятием; – как опираться на себя и свои ценности, чтобы быть спокойнее в наше неспокойное время.  P. S. Друзья, хотим разыграть экземпляр книги среди вас — задайте вопрос по теме новинки Татьяне в комментариях, автору одного из них мы отправим подарок, а ответ на вопрос раскроем в отдельном посте. Победителя выберем в понедельник, 14 октября.  А теперь передаем слово Татьяне:",книги,mifbooks,2024-10-10 15:21:37
